id,resolved,first_observed,last_observed,observations,min_cust_aff,max_cust_aff,min_start,max_etr,last_cause,longitude,latitude,county,neighborhood
747978,1,"2026-04-07T13:24:43Z","2026-04-07T19:44:43Z",29,109,109,"2026-04-07T12:06:43Z","2026-04-07T20:00:00Z","Planned Maintenance",-64.5157,45.22638,"Kings",
747977,1,"2026-04-07T13:24:43Z","2026-04-07T15:24:43Z",10,20,20,"2026-04-07T13:07:28Z","2026-04-07T18:00:00Z","Planned Maintenance",-64.50655,44.39589,"Lunenburg",
747979,1,"2026-04-07T13:34:43Z","2026-04-07T14:44:43Z",5,4,4,"2026-04-07T13:19:14Z","2026-04-07T17:45:00Z","Cause Being Investigated",-59.95842,46.19447,"Cape Breton",
747980,1,"2026-04-07T14:04:44Z","2026-04-07T14:54:43Z",3,4,4,"2026-04-07T13:50:46Z","2026-04-07T18:15:00Z","Cause Being Investigated",-63.63,44.66,"Halifax","Fairview"
747983,1,"2026-04-07T14:54:43Z","2026-04-07T17:54:43Z",14,119,119,"2026-04-07T14:50:14Z","2026-04-07T19:00:00Z","Cause Being Investigated",-63.62,44.65,"Halifax","Westwood & the Pubs"
747982,1,"2026-04-07T14:54:43Z","2026-04-07T17:34:43Z",13,4,4,"2026-04-07T14:41:00Z","2026-04-07T22:00:00Z","Cause Being Investigated",-61.92,45.6,"Antigonish",
747981,1,"2026-04-07T14:54:43Z","2026-04-07T15:04:43Z",2,4,4,"2026-04-07T14:43:50Z","2026-04-07T21:45:00Z","Cause Being Investigated",-63.21,44.77,"Halifax",
747985,1,"2026-04-07T15:04:43Z","2026-04-07T17:14:43Z",10,17,17,"2026-04-07T14:43:50Z","2026-04-07T20:30:00Z","Cause Being Investigated",-63.20536,44.77532,"Halifax",
747984,1,"2026-04-07T15:04:43Z","2026-04-07T15:34:43Z",4,4,4,"2026-04-07T14:56:00Z","2026-04-07T22:00:00Z","Cause Being Investigated",-64.01,45.99,"Cumberland",
747987,1,"2026-04-07T16:34:43Z","2026-04-08T00:44:43Z",33,4,4,"2026-04-07T16:12:00Z","2026-04-08T01:15:00Z","Cause Being Investigated",-62.64,45.58,"Pictou",
747986,1,"2026-04-07T16:34:43Z","2026-04-07T18:54:43Z",12,4,4,"2026-04-07T16:24:47Z","2026-04-07T23:30:00Z","Cause Being Investigated",-64.51,44.81,"Lunenburg",
747988,1,"2026-04-07T16:44:43Z","2026-04-07T17:04:43Z",3,4,4,"2026-04-07T16:40:05Z","2026-04-07T23:45:00Z","Cause Being Investigated",-64.81143,44.31775,"Queens",
747989,1,"2026-04-07T16:54:43Z","2026-04-07T17:34:43Z",5,4,4,"2026-04-07T16:39:45Z","2026-04-07T23:45:00Z","Cause Being Investigated",-66.06,43.82,"Yarmouth",
747990,1,"2026-04-07T17:04:43Z","2026-04-07T19:54:43Z",15,4,4,"2026-04-07T16:48:36Z","2026-04-07T21:15:00Z","Planned Maintenance",-59.95842,46.19447,"Cape Breton",
747991,1,"2026-04-07T18:14:43Z","2026-04-07T19:14:44Z",6,4,4,"2026-04-07T18:06:28Z","2026-04-08T01:45:00Z","Cause Being Investigated",-64,44.65,"Halifax",
747992,1,"2026-04-07T18:34:43Z","2026-04-07T19:54:43Z",9,4,4,"2026-04-07T18:25:04Z","2026-04-07T23:30:00Z","Cause Being Investigated",-63.63,44.64,"Halifax","Fairmount "
747993,1,"2026-04-07T18:44:43Z","2026-04-07T20:24:44Z",10,4,4,"2026-04-07T18:32:59Z","2026-04-08T01:45:00Z","Cause Being Investigated",-64.77,44.99,"Kings",
747994,1,"2026-04-07T19:14:44Z","2026-04-08T00:54:43Z",21,4,4,"2026-04-07T19:11:29Z","2026-04-08T01:00:00Z","Cause Being Investigated",-63.64,44.81,"Halifax",
747995,1,"2026-04-07T19:34:44Z","2026-04-08T00:04:46Z",15,4,4,"2026-04-07T19:16:18Z","2026-04-08T00:30:00Z","Cause Being Investigated",-63.30923,45.35447,"Colchester",
747996,1,"2026-04-07T19:44:43Z","2026-04-07T21:14:44Z",7,4,4,"2026-04-07T19:27:25Z","2026-04-08T00:00:00Z","Cause Being Investigated",-63.62,44.61,"Halifax",
747997,1,"2026-04-07T19:54:43Z","2026-04-08T01:34:43Z",19,4,4,"2026-04-07T19:44:00Z","2026-04-08T01:30:00Z","Cause Being Investigated",-63.65,44.73,"Halifax",
747998,1,"2026-04-07T20:04:43Z","2026-04-08T05:54:42Z",24,4,4,"2026-04-07T19:51:00Z","2026-04-08T13:00:00Z","Cause Being Investigated",-63.65,44.65,"Halifax","Fairview"
748000,1,"2026-04-07T20:24:44Z","2026-04-08T10:54:42Z",29,4,4,"2026-04-07T20:13:55Z","2026-04-08T03:15:00Z","Cause Being Investigated",-64.51638,45.05142,"Kings",
747999,1,"2026-04-07T20:24:44Z","2026-04-07T22:04:43Z",7,4,4,"2026-04-07T20:11:53Z","2026-04-08T02:00:00Z","Cause Being Investigated",-64.68,44.06,"Queens",
748001,1,"2026-04-07T21:14:44Z","2026-04-08T00:34:44Z",10,4,4,"2026-04-07T21:04:14Z","2026-04-08T04:15:00Z","Cause Being Investigated",-66,44,"Yarmouth",
748002,1,"2026-04-07T21:54:44Z","2026-04-07T23:44:44Z",4,4,4,"2026-04-07T21:41:00Z","2026-04-08T04:30:00Z","Cause Being Investigated",-60.19,46.12,"Cape Breton",
748003,1,"2026-04-07T23:44:44Z","2026-04-08T00:34:44Z",5,4,4,"2026-04-07T23:32:40Z","2026-04-08T03:45:00Z","Cause Being Investigated",-63.28304,45.36541,"Colchester",
748004,1,"2026-04-07T23:54:43Z","2026-04-08T00:54:43Z",6,4,4,"2026-04-07T23:46:00Z","2026-04-08T05:00:00Z","Cause Being Investigated",-63.29,45.37,"Colchester",
748005,1,"2026-04-08T00:54:43Z","2026-04-08T01:04:43Z",2,4,4,"2026-04-08T00:40:52Z","2026-04-08T06:00:00Z","Cause Being Investigated",-63.1,45.34,"Colchester",
748006,1,"2026-04-08T00:54:43Z","2026-04-08T01:04:43Z",2,68,68,"2026-04-07T23:32:40Z","2026-04-08T04:30:00Z","Cause Being Investigated",-63.28291,45.36436,"Colchester",
748007,1,"2026-04-08T02:44:43Z","2026-04-08T08:14:43Z",7,4,4,"2026-04-08T02:36:12Z","2026-04-08T08:15:00Z","Damage to Overhead Equipment",-63.42,44.62,"Halifax","Cow Bay"
748008,1,"2026-04-08T05:44:43Z","2026-04-08T05:54:42Z",2,4,4,"2026-04-08T05:33:29Z","2026-04-08T10:45:00Z","Cause Being Investigated",-63.57,44.64,"Halifax","Barrington South"
748009,1,"2026-04-08T09:14:42Z","2026-04-08T11:24:43Z",7,5,5,"2026-04-08T09:02:00Z","2026-04-08T17:00:00Z","Cause Being Investigated",-62.67567,45.57621,"Pictou",
748010,1,"2026-04-08T10:24:43Z","2026-04-08T11:14:43Z",4,4,4,"2026-04-08T10:11:28Z","2026-04-08T15:15:00Z","Cause Being Investigated",-63.27,45.36,"Colchester",
748011,1,"2026-04-08T11:54:43Z","2026-04-08T17:14:43Z",24,4,4,"2026-04-08T11:40:00Z","2026-04-08T17:30:00Z","Cause Being Investigated",-65.00653,45.00063,"Annapolis",
748012,1,"2026-04-08T12:04:43Z","2026-04-08T14:14:43Z",11,4,4,"2026-04-08T11:52:46Z","2026-04-08T15:00:00Z","Planned Maintenance",-63.61812,45.67222,"Cumberland",
748013,1,"2026-04-08T12:14:42Z","2026-04-08T23:34:42Z",39,4,4,"2026-04-08T12:03:00Z","2026-04-09T00:00:00Z","Cause Being Investigated",-63.14915,45.04167,"Halifax",
748014,1,"2026-04-08T12:24:43Z","2026-04-08T14:44:44Z",11,4,4,"2026-04-08T12:13:05Z","2026-04-08T18:00:00Z","Cause Being Investigated",-63.6,44.72,"Halifax","Burnside Business Park"
748015,1,"2026-04-08T12:34:42Z","2026-04-08T12:44:43Z",2,4,4,"2026-04-08T12:18:00Z","2026-04-08T19:00:00Z","Cause Being Investigated",-60.17,46.12,"Cape Breton",
748016,1,"2026-04-08T13:24:43Z","2026-04-08T14:14:43Z",6,4,4,"2026-04-08T13:09:00Z","2026-04-08T20:30:00Z","Cause Being Investigated",-60.72,46.12,"Victoria",
748017,1,"2026-04-08T13:34:25Z","2026-04-08T17:04:43Z",16,14,14,"2026-04-08T13:15:36Z","2026-04-08T18:00:00Z","Planned Maintenance",-63.59994,44.59376,"Halifax","Green Acres"
748021,1,"2026-04-08T13:44:43Z","2026-04-08T19:34:43Z",24,4,4,"2026-04-08T13:30:44Z","2026-04-08T21:00:00Z","Cause Being Investigated",-63.56,44.6,"Halifax","Fergusons Cove"
748020,1,"2026-04-08T13:44:43Z","2026-04-08T17:54:43Z",19,10,10,"2026-04-08T13:29:36Z","2026-04-08T18:15:00Z","Planned Maintenance",-60.96114,45.76558,"Richmond",
748019,1,"2026-04-08T13:44:43Z","2026-04-08T15:24:44Z",8,4,4,"2026-04-08T13:32:01Z","2026-04-08T20:45:00Z","Cause Being Investigated",-63.19,45.42,"Colchester",
748018,1,"2026-04-08T13:44:43Z","2026-04-08T14:24:43Z",5,4,4,"2026-04-08T13:29:26Z","2026-04-08T15:15:00Z","Planned Maintenance",-60.5115,46.09437,"Cape Breton",
748022,1,"2026-04-08T13:44:43Z","2026-04-08T14:04:44Z",3,4,4,"2026-04-08T13:31:44Z","2026-04-08T20:45:00Z","Cause Being Investigated",-65.73,44.67,"Annapolis",
748023,1,"2026-04-08T15:14:43Z","2026-04-09T02:04:45Z",33,4,4,"2026-04-08T14:53:16Z","2026-04-09T00:15:00Z","Cause Being Investigated",-64.87541,44.38287,"Queens",
748024,1,"2026-04-08T15:34:43Z","2026-04-08T21:54:43Z",21,4,4,"2026-04-08T15:17:37Z","2026-04-08T22:30:00Z","Cause Being Investigated",-65.36,44.9,"Annapolis",
748025,1,"2026-04-08T16:04:43Z","2026-04-08T17:44:42Z",8,4,4,"2026-04-08T15:50:00Z","2026-04-08T23:00:00Z","Cause Being Investigated",-61.45835,46.12798,"Inverness",
748026,1,"2026-04-08T16:14:43Z","2026-04-08T23:14:43Z",21,4,4,"2026-04-08T16:02:35Z","2026-04-08T23:15:00Z","Cause Being Investigated",-63.07,44.72,"Halifax",
748027,1,"2026-04-08T16:34:44Z","2026-04-08T18:44:43Z",7,4,4,"2026-04-08T16:17:00Z","2026-04-08T22:45:00Z","Cause Being Investigated",-59.95,46.19,"Cape Breton",
748028,1,"2026-04-08T17:24:43Z","2026-04-08T18:54:43Z",5,4,4,"2026-04-08T17:04:30Z","2026-04-08T20:00:00Z","Planned Maintenance",-62.68992,45.49486,"Pictou",
748029,1,"2026-04-08T17:54:43Z","2026-04-09T01:54:44Z",20,4,4,"2026-04-08T17:43:00Z","2026-04-09T01:00:00Z","Cause Being Investigated",-63.62,45.05,"Hants",
748030,1,"2026-04-08T18:54:43Z","2026-04-08T19:04:43Z",2,4,4,"2026-04-08T18:47:18Z","2026-04-09T00:00:00Z","Cause Being Investigated",-63.30923,45.35447,"Colchester",
748031,1,"2026-04-08T19:34:43Z","2026-04-08T23:14:43Z",9,4,4,"2026-04-08T17:46:01Z","2026-04-08T23:30:00Z","Cause Being Investigated",-63.6,44.59,"Halifax",
748032,1,"2026-04-08T20:34:43Z","2026-04-08T21:34:43Z",3,9,9,"2026-04-08T20:17:29Z","2026-04-09T00:30:00Z","Cause Being Investigated",-64.38993,44.25575,"Lunenburg",
748033,1,"2026-04-08T22:44:43Z","2026-04-08T23:14:43Z",3,4,4,"2026-04-08T22:21:59Z","2026-04-09T03:00:00Z","Vehicle Accident",-63.57124,44.66526,"Halifax","Downtown Dartmouth"
748034,1,"2026-04-08T23:44:43Z","2026-04-09T02:54:44Z",8,4,4,"2026-04-08T23:35:59Z","2026-04-09T05:15:00Z","Cause Being Investigated",-63.49,44.99,"Hants",
748035,1,"2026-04-08T23:54:45Z","2026-04-09T03:54:42Z",9,7,7,,,,-62.64529,45.58643,"Pictou",
748036,1,"2026-04-09T04:54:42Z","2026-04-09T07:34:42Z",6,4,4,"2026-04-09T04:50:11Z","2026-04-09T10:30:00Z","Cause Being Investigated",-63.39,44.73,"Halifax",
748037,1,"2026-04-09T05:54:43Z","2026-04-09T06:04:42Z",2,4,4,"2026-04-09T05:46:36Z","2026-04-09T11:30:00Z","Cause Being Investigated",-63.81,44.53,"Halifax",
748038,1,"2026-04-09T05:54:43Z","2026-04-09T06:04:42Z",2,4,4,"2026-04-09T05:43:48Z","2026-04-09T11:15:00Z","Cause Being Investigated",-63.72,44.47,"Halifax",
748039,1,"2026-04-09T06:34:43Z","2026-04-09T11:14:42Z",9,4,4,"2026-04-09T06:30:01Z","2026-04-09T15:15:00Z","Cause Being Investigated",-63.73,44.56,"Halifax",
748040,1,"2026-04-09T07:04:43Z","2026-04-09T08:54:43Z",3,4,4,"2026-04-09T06:53:49Z","2026-04-09T14:00:00Z","Cause Being Investigated",-60.76,46.1,"Victoria",
748041,1,"2026-04-09T09:54:43Z","2026-04-09T14:34:44Z",21,4,4,"2026-04-09T09:39:26Z","2026-04-09T16:45:00Z","Cause Being Investigated",-63.1055,45.45603,"Colchester",
748042,1,"2026-04-09T10:34:42Z","2026-04-09T14:54:44Z",21,10,10,"2026-04-09T10:26:04Z","2026-04-09T16:00:00Z","Cause Being Investigated",-63.75327,45.30195,"Hants",
748043,1,"2026-04-09T11:04:43Z","2026-04-09T11:34:43Z",3,4,4,"2026-04-09T10:55:27Z","2026-04-09T13:00:00Z","Cause Being Investigated",-64.47,45.07,"Kings",
748044,1,"2026-04-09T11:04:43Z","2026-04-09T11:14:42Z",2,4,4,"2026-04-09T10:56:01Z","2026-04-09T18:00:00Z","Cause Being Investigated",-61.92,45.76,"Antigonish",
748046,1,"2026-04-09T11:34:43Z","2026-04-09T14:34:44Z",16,4,4,"2026-04-09T11:22:35Z","2026-04-09T18:30:00Z","Cause Being Investigated",-64.31999,45.41,"Cumberland",
748045,1,"2026-04-09T11:34:43Z","2026-04-09T11:44:42Z",2,4,4,"2026-04-09T11:30:58Z","2026-04-09T18:45:00Z","Cause Being Investigated",-61.92,45.76,"Antigonish",
748047,1,"2026-04-09T12:04:43Z","2026-04-09T12:34:43Z",4,4,4,"2026-04-09T11:55:29Z","2026-04-09T19:00:00Z","Cause Being Investigated",-61.92,45.76,"Antigonish",
748048,1,"2026-04-09T12:14:42Z","2026-04-09T14:14:43Z",10,67,67,"2026-04-09T11:56:29Z","2026-04-09T14:45:00Z","Planned Maintenance",-61.46523,46.09665,"Inverness",
748049,1,"2026-04-09T12:24:43Z","2026-04-09T18:14:44Z",33,4,4,"2026-04-09T12:12:00Z","2026-04-09T19:30:00Z","Cause Being Investigated",-63.6,45.42,"Colchester",
748050,1,"2026-04-09T13:04:42Z","2026-04-09T13:54:43Z",5,4,4,"2026-04-09T12:56:08Z","2026-04-09T20:00:00Z","Cause Being Investigated",-65.22,44.87,"Annapolis",
748051,1,"2026-04-09T13:14:42Z","2026-04-09T17:54:44Z",28,4,4,"2026-04-09T13:06:00Z","2026-04-09T19:00:00Z","Cause Being Investigated",-66.11,43.86,"Yarmouth",
748052,1,"2026-04-09T13:34:25Z","2026-04-09T19:04:43Z",30,4,4,"2026-04-09T13:18:17Z","2026-04-09T16:15:00Z","Planned Maintenance",-62.73176,45.26386,"Halifax",
748053,1,"2026-04-09T14:04:43Z","2026-04-09T19:44:43Z",32,4,4,"2026-04-09T13:50:12Z","2026-04-09T19:45:00Z","Cause Being Investigated",-64.7151,44.05232,"Queens",
748055,1,"2026-04-09T14:14:43Z","2026-04-09T17:54:44Z",23,4,4,"2026-04-09T13:04:00Z","2026-04-09T18:45:00Z","Cause Being Investigated",-64.16,45.03,"Hants",
748054,1,"2026-04-09T14:14:43Z","2026-04-09T14:54:44Z",5,4,4,"2026-04-09T14:02:47Z","2026-04-09T20:15:00Z","Cause Being Investigated",-66.13,44.26,"Digby",
748056,1,"2026-04-09T14:24:43Z","2026-04-09T16:04:45Z",11,926,927,"2026-04-09T14:09:35Z","2026-04-09T18:30:00Z","Wildlife Interference",-64.77007,44.32726,"Queens",
748057,1,"2026-04-09T14:34:44Z","2026-04-09T19:04:43Z",25,4,4,"2026-04-09T14:29:20Z","2026-04-09T19:45:00Z","Cause Being Investigated",-63.27,45.36,"Colchester",
748058,1,"2026-04-09T14:34:44Z","2026-04-09T14:54:44Z",3,4,4,"2026-04-09T14:19:02Z","2026-04-09T20:00:00Z","Cause Being Investigated",-63.43,44.69,"Halifax",
748059,1,"2026-04-09T14:44:44Z","2026-04-09T15:04:43Z",3,4,4,"2026-04-09T14:32:10Z","2026-04-09T21:45:00Z","Cause Being Investigated",-63.98,46,,
748060,1,"2026-04-09T14:54:44Z","2026-04-09T21:34:44Z",38,4,4,"2026-04-09T14:47:33Z","2026-04-09T22:00:00Z","Cause Being Investigated",-63.33,45.77,"Cumberland",
748061,1,"2026-04-09T15:04:43Z","2026-04-09T15:34:44Z",4,16,16,"2026-04-09T14:29:20Z","2026-04-09T19:30:00Z","Cause Being Investigated",-63.27579,45.35914,"Colchester",
748062,1,"2026-04-09T15:24:44Z","2026-04-09T17:34:45Z",14,4,4,"2026-04-09T14:09:35Z","2026-04-09T18:15:00Z","Cause Being Investigated",-64.84253,44.3219,"Queens",
748064,1,"2026-04-09T15:34:44Z","2026-04-09T23:24:44Z",41,4,4,"2026-04-09T15:19:28Z","2026-04-09T22:30:00Z","Cause Being Investigated",-60.1,46.01,"Cape Breton",
748063,1,"2026-04-09T15:34:44Z","2026-04-09T19:04:43Z",19,4,4,"2026-04-09T15:18:35Z","2026-04-09T17:30:00Z","Cause Being Investigated",-63.44,45.08,"Hants",
748065,1,"2026-04-09T15:34:44Z","2026-04-09T19:04:43Z",19,48,48,"2026-04-09T14:29:20Z","2026-04-09T20:15:00Z","Planned Maintenance",-63.27589,45.35914,"Colchester",
748066,1,"2026-04-09T16:04:45Z","2026-04-09T22:34:43Z",35,4,4,"2026-04-09T15:56:00Z","2026-04-09T23:00:00Z","Cause Being Investigated",-63.93,44.57,"Halifax",
748067,1,"2026-04-09T16:34:44Z","2026-04-09T19:04:43Z",13,4,4,"2026-04-09T16:22:57Z","2026-04-09T23:30:00Z","Cause Being Investigated",-63.89,45.97,,
748068,1,"2026-04-09T16:44:44Z","2026-04-09T19:24:43Z",14,4,4,"2026-04-09T16:39:30Z","2026-04-09T23:45:00Z","Cause Being Investigated",-64.06,44.59,,
748069,1,"2026-04-09T16:44:44Z","2026-04-09T18:04:43Z",9,4,4,"2026-04-09T16:34:25Z","2026-04-09T23:45:00Z","Cause Being Investigated",-64.81,44.32,"Queens",
748070,1,"2026-04-09T16:54:45Z","2026-04-09T17:44:46Z",6,4,4,"2026-04-09T16:42:33Z","2026-04-09T22:30:00Z","Cause Being Investigated",-63.49,44.66,"Halifax","Colby Village"
748071,1,"2026-04-09T17:04:45Z","2026-04-09T17:14:44Z",2,4,4,"2026-04-09T16:52:44Z","2026-04-10T00:00:00Z","Cause Being Investigated",-60.76,45.68,"Richmond",
748072,1,"2026-04-09T17:14:44Z","2026-04-09T20:44:43Z",19,9,9,"2026-04-09T16:52:44Z","2026-04-09T23:30:00Z","Cause Being Investigated",-60.76302,45.68393,"Richmond",
748073,1,"2026-04-09T17:24:44Z","2026-04-09T18:24:45Z",7,8,8,"2026-04-09T17:06:26Z","2026-04-09T18:30:00Z","Cause Being Investigated",-62.68624,45.49988,"Pictou",
748074,1,"2026-04-09T17:34:45Z","2026-04-09T18:04:43Z",4,4,4,"2026-04-09T17:21:59Z","2026-04-10T00:30:00Z","Cause Being Investigated",-64.84,44.34,"Queens",
748075,1,"2026-04-09T18:04:43Z","2026-04-09T22:54:43Z",25,4,4,"2026-04-09T17:57:03Z","2026-04-10T01:00:00Z","Cause Being Investigated",-63.21981,45.0432,"Halifax",
748076,1,"2026-04-09T18:14:44Z","2026-04-09T23:24:44Z",25,4,4,"2026-04-09T18:02:00Z","2026-04-09T22:45:00Z","Cause Being Investigated",-63.58,44.68,"Halifax","North End Dartmouth"
748077,1,"2026-04-09T19:04:43Z","2026-04-09T20:14:45Z",8,17,17,"2026-04-09T16:22:57Z","2026-04-10T00:15:00Z","Cause Being Investigated",-63.88838,45.96685,"Cumberland",
748079,1,"2026-04-09T19:14:43Z","2026-04-09T23:24:44Z",22,4,4,"2026-04-09T18:58:00Z","2026-04-10T02:15:00Z","Cause Being Investigated",-62.68,44.85,"Halifax",
748078,1,"2026-04-09T19:14:43Z","2026-04-09T22:14:45Z",17,4,4,"2026-04-09T19:00:05Z","2026-04-10T02:15:00Z","Cause Being Investigated",-60.92638,45.64108,"Richmond",
748080,1,"2026-04-09T19:24:43Z","2026-04-09T23:24:44Z",21,4,4,"2026-04-09T19:20:56Z","2026-04-10T02:30:00Z","Cause Being Investigated",-64.31999,45.41,"Cumberland",
748082,1,"2026-04-09T19:24:43Z","2026-04-09T21:24:44Z",13,4,4,"2026-04-09T19:14:00Z","2026-04-10T02:30:00Z","Cause Being Investigated",-61.92,45.76,"Antigonish",
748081,1,"2026-04-09T19:24:43Z","2026-04-09T19:44:43Z",3,4,4,"2026-04-09T16:39:30Z","2026-04-10T01:30:00Z","Cause Being Investigated",-64.06447,44.59423,"Lunenburg",
748084,1,"2026-04-09T20:04:43Z","2026-04-09T20:44:43Z",5,15,15,"2026-04-09T19:55:29Z","2026-04-10T01:45:00Z","Cause Being Investigated",-60.22518,46.11256,"Cape Breton",
748083,1,"2026-04-09T20:04:43Z","2026-04-09T20:34:44Z",4,4,4,"2026-04-09T19:58:18Z","2026-04-10T03:00:00Z","Cause Being Investigated",-60.24,46.11,"Cape Breton",
748086,1,"2026-04-09T20:04:43Z","2026-04-09T20:34:44Z",4,4,4,"2026-04-09T19:50:31Z","2026-04-10T03:00:00Z","Cause Being Investigated",-60.26337,46.10305,"Cape Breton",
748085,1,"2026-04-09T20:04:43Z","2026-04-09T20:14:45Z",2,4,4,"2026-04-09T19:50:31Z","2026-04-10T03:00:00Z","Cause Being Investigated",-60.49,45.94,"Cape Breton",
748088,1,"2026-04-09T20:14:45Z","2026-04-09T20:34:44Z",3,4,4,"2026-04-09T19:50:31Z","2026-04-10T03:00:00Z","Cause Being Investigated",-60.38,46.01,"Cape Breton",
748089,1,"2026-04-09T20:14:45Z","2026-04-09T20:34:44Z",3,4,4,"2026-04-09T19:55:38Z","2026-04-10T03:00:00Z","Cause Being Investigated",-60.3,46.07,"Cape Breton",
748087,1,"2026-04-09T20:14:45Z","2026-04-09T20:24:43Z",2,4,4,"2026-04-09T20:04:59Z","2026-04-10T03:15:00Z","Cause Being Investigated",-60.64,45.93,"Cape Breton",
748090,1,"2026-04-09T20:14:45Z","2026-04-09T20:24:43Z",2,4,4,"2026-04-09T19:59:06Z","2026-04-10T02:15:00Z","Cause Being Investigated",-60.34117,46.05761,"Cape Breton",
748091,1,"2026-04-09T20:24:43Z","2026-04-09T20:44:43Z",3,4,4,"2026-04-09T20:17:43Z","2026-04-10T03:30:00Z","Cause Being Investigated",-60.24,46.12,"Cape Breton",
748092,1,"2026-04-09T20:24:43Z","2026-04-09T20:34:44Z",2,4,4,"2026-04-09T20:12:32Z","2026-04-10T03:15:00Z","Cause Being Investigated",-60.23,46.11,"Cape Breton",
748093,1,"2026-04-09T20:44:43Z","2026-04-09T21:44:44Z",7,4,4,"2026-04-09T20:28:00Z","2026-04-10T03:30:00Z","Cause Being Investigated",-61.34154,45.62243,"Inverness",
748094,1,"2026-04-09T21:04:43Z","2026-04-09T23:24:44Z",11,4,4,"2026-04-09T20:51:00Z","2026-04-10T04:00:00Z","Cause Being Investigated",-64.31999,44.49,"Lunenburg",
748095,1,"2026-04-09T21:24:44Z","2026-04-09T21:44:44Z",3,4,4,,,,-63.88,44.5,,
748096,1,"2026-04-09T21:44:44Z","2026-04-09T22:14:45Z",2,7,7,,,,-63.8799,44.49928,,
748097,1,"2026-04-09T22:14:45Z","2026-04-09T22:34:43Z",3,12,12,,,,-63.87906,44.49805,"Halifax",
748098,1,"2026-04-09T22:24:45Z","2026-04-10T01:24:43Z",10,4,4,"2026-04-09T22:10:23Z","2026-04-10T05:15:00Z","Cause Being Investigated",-63.38228,45.63376,"Colchester",
748099,1,"2026-04-09T22:34:43Z","2026-04-10T05:14:42Z",19,6,6,"2026-04-09T21:11:19Z","2026-04-10T03:45:00Z","Damage to Overhead Equipment",-63.87832,44.49755,"Halifax",
748100,1,"2026-04-09T22:44:43Z","2026-04-10T01:04:43Z",6,4,4,"2026-04-09T22:29:29Z","2026-04-10T05:30:00Z","Cause Being Investigated",-61.38252,46.15096,"Inverness",
748101,1,"2026-04-09T22:54:43Z","2026-04-09T23:24:44Z",2,4,4,"2026-04-09T22:34:00Z","2026-04-10T05:45:00Z","Cause Being Investigated",-61.36,45.61,,
748102,1,"2026-04-09T23:24:44Z","2026-04-10T01:24:43Z",6,4,4,"2026-04-09T20:51:00Z","2026-04-10T04:00:00Z","Cause Being Investigated",-64.31854,44.48778,"Lunenburg",
748103,1,"2026-04-09T23:24:44Z","2026-04-10T01:24:43Z",6,4,4,"2026-04-09T15:19:28Z",,"Cause Being Investigated",-60.10201,46.0096,"Cape Breton",
748104,1,"2026-04-09T23:24:44Z","2026-04-10T01:24:43Z",6,4,4,"2026-04-09T18:02:00Z",,"Cause Being Investigated",-63.58101,44.68192,"Halifax","North End Dartmouth"
748105,1,"2026-04-09T23:24:44Z","2026-04-10T01:24:43Z",6,4,4,"2026-04-09T18:58:00Z","2026-04-10T02:15:00Z","Cause Being Investigated",-62.67611,44.84662,"Halifax",
748107,1,"2026-04-09T23:24:44Z","2026-04-10T01:24:43Z",6,4,4,"2026-04-09T22:34:00Z","2026-04-10T05:45:00Z","Cause Being Investigated",-61.35993,45.61171,"Inverness",
748108,1,"2026-04-09T23:24:44Z","2026-04-10T01:24:43Z",6,4,4,"2026-04-09T19:20:56Z","2026-04-10T02:30:00Z","Cause Being Investigated",-64.32224,45.41,"Cumberland",
748106,1,"2026-04-09T23:24:44Z","2026-04-09T23:54:43Z",3,4,4,"2026-04-09T23:03:00Z","2026-04-10T06:15:00Z","Cause Being Investigated",-63.74879,45.27798,"Hants",
748109,1,"2026-04-10T01:04:43Z","2026-04-10T01:24:43Z",3,4,4,"2026-04-10T00:47:45Z","2026-04-10T06:00:00Z","Cause Being Investigated",-62.63408,45.60277,"Pictou",
748111,1,"2026-04-10T01:24:43Z","2026-04-10T03:44:42Z",8,4,4,"2026-04-10T00:47:45Z","2026-04-10T06:00:00Z","Cause Being Investigated",-62.63,45.6,"Pictou",
748114,1,"2026-04-10T01:24:43Z","2026-04-10T03:14:42Z",7,4,4,"2026-04-09T22:34:00Z","2026-04-10T05:45:00Z","Cause Being Investigated",-61.36,45.61,,
748113,1,"2026-04-10T01:24:43Z","2026-04-10T02:24:43Z",6,4,4,"2026-04-09T18:58:00Z","2026-04-10T02:15:00Z","Cause Being Investigated",-62.68,44.85,"Halifax",
748115,1,"2026-04-10T01:24:43Z","2026-04-10T02:04:42Z",4,4,4,"2026-04-09T19:20:56Z","2026-04-10T02:30:00Z","Cause Being Investigated",-64.31999,45.41,"Cumberland",
748110,1,"2026-04-10T01:24:43Z","2026-04-10T01:44:42Z",3,4,4,"2026-04-09T20:51:00Z","2026-04-10T04:00:00Z","Cause Being Investigated",-64.31999,44.49,"Lunenburg",
748112,1,"2026-04-10T01:24:43Z","2026-04-10T01:34:42Z",2,4,4,"2026-04-09T18:02:00Z",,"Cause Being Investigated",-63.58,44.68,"Halifax","North End Dartmouth"
748116,1,"2026-04-10T02:14:42Z","2026-04-10T05:44:43Z",8,4,4,"2026-04-10T01:54:00Z","2026-04-10T09:15:00Z","Cause Being Investigated",-65.08,43.73,"Shelburne",
